RegionID,SizeRank,RegionName,RegionType,StateName,Date,DaysToPending
394549,95,"Durham, NC",msa,NC,30-04-2021,21
394549,95,"Durham, NC",msa,NC,31-05-2021,17
394549,95,"Durham, NC",msa,NC,30-06-2021,13
394549,95,"Durham, NC",msa,NC,31-07-2021,12
394549,95,"Durham, NC",msa,NC,31-08-2021,12
394549,95,"Durham, NC",msa,NC,30-09-2021,13
394549,95,"Durham, NC",msa,NC,31-10-2021,14
394549,95,"Durham, NC",msa,NC,30-11-2021,16
394549,95,"Durham, NC",msa,NC,31-12-2021,17
394549,95,"Durham, NC",msa,NC,31-01-2022,19
394549,95,"Durham, NC",msa,NC,28-02-2022,19
394549,95,"Durham, NC",msa,NC,31-03-2022,18
394549,95,"Durham, NC",msa,NC,30-04-2022,14
394549,95,"Durham, NC",msa,NC,31-05-2022,12
394549,95,"Durham, NC",msa,NC,30-06-2022,12
394549,95,"Durham, NC",msa,NC,31-07-2022,13
394549,95,"Durham, NC",msa,NC,31-08-2022,16
394549,95,"Durham, NC",msa,NC,30-09-2022,22
394549,95,"Durham, NC",msa,NC,31-10-2022,28
394549,95,"Durham, NC",msa,NC,30-11-2022,34
394549,95,"Durham, NC",msa,NC,31-12-2022,41
394549,95,"Durham, NC",msa,NC,31-01-2023,46
394549,95,"Durham, NC",msa,NC,28-02-2023,46
394549,95,"Durham, NC",msa,NC,31-03-2023,39
394549,95,"Durham, NC",msa,NC,30-04-2023,29
394549,95,"Durham, NC",msa,NC,31-05-2023,23
394549,95,"Durham, NC",msa,NC,30-06-2023,21
394549,95,"Durham, NC",msa,NC,31-07-2023,22
394549,95,"Durham, NC",msa,NC,31-08-2023,23
394549,95,"Durham, NC",msa,NC,30-09-2023,25
394549,95,"Durham, NC",msa,NC,31-10-2023,27
394549,95,"Durham, NC",msa,NC,30-11-2023,33
394549,95,"Durham, NC",msa,NC,31-12-2023,40
394549,95,"Durham, NC",msa,NC,31-01-2024,46
394549,95,"Durham, NC",msa,NC,29-02-2024,45
394549,95,"Durham, NC",msa,NC,31-03-2024,38
394549,95,"Durham, NC",msa,NC,30-04-2024,30
394549,95,"Durham, NC",msa,NC,31-05-2024,26
394549,95,"Durham, NC",msa,NC,30-06-2024,25
394549,95,"Durham, NC",msa,NC,31-07-2024,27
394549,95,"Durham, NC",msa,NC,31-08-2024,31
394549,95,"Durham, NC",msa,NC,30-09-2024,37
394549,95,"Durham, NC",msa,NC,31-10-2024,38
394549,95,"Durham, NC",msa,NC,30-11-2024,42
394549,95,"Durham, NC",msa,NC,31-12-2024,47
394549,95,"Durham, NC",msa,NC,31-01-2025,56
394549,95,"Durham, NC",msa,NC,28-02-2025,57
394549,95,"Durham, NC",msa,NC,31-03-2025,49
394549,95,"Durham, NC",msa,NC,30-04-2025,39
394549,95,"Durham, NC",msa,NC,31-05-2025,34
394549,95,"Durham, NC",msa,NC,30-06-2025,33
394562,582,"Elizabeth City, NC",msa,NC,31-03-2018,72
394562,582,"Elizabeth City, NC",msa,NC,30-04-2018,75
394562,582,"Elizabeth City, NC",msa,NC,31-05-2018,80
394562,582,"Elizabeth City, NC",msa,NC,30-06-2018,80
394562,582,"Elizabeth City, NC",msa,NC,31-07-2018,77
394562,582,"Elizabeth City, NC",msa,NC,31-08-2018,77
394562,582,"Elizabeth City, NC",msa,NC,30-09-2018,88
394562,582,"Elizabeth City, NC",msa,NC,31-10-2018,90
394562,582,"Elizabeth City, NC",msa,NC,30-11-2018,99
394562,582,"Elizabeth City, NC",msa,NC,31-12-2018,101
394562,582,"Elizabeth City, NC",msa,NC,31-01-2019,126
394562,582,"Elizabeth City, NC",msa,NC,28-02-2019,131
394562,582,"Elizabeth City, NC",msa,NC,31-03-2019,127
394562,582,"Elizabeth City, NC",msa,NC,30-04-2019,112
394562,582,"Elizabeth City, NC",msa,NC,31-05-2019,99
394562,582,"Elizabeth City, NC",msa,NC,30-06-2019,98
394562,582,"Elizabeth City, NC",msa,NC,31-07-2019,96
394562,582,"Elizabeth City, NC",msa,NC,31-08-2019,98
394562,582,"Elizabeth City, NC",msa,NC,30-09-2019,99
394562,582,"Elizabeth City, NC",msa,NC,31-10-2019,106
394562,582,"Elizabeth City, NC",msa,NC,30-11-2019,105
394562,582,"Elizabeth City, NC",msa,NC,31-12-2019,115
394562,582,"Elizabeth City, NC",msa,NC,31-01-2020,113
394562,582,"Elizabeth City, NC",msa,NC,29-02-2020,121
394562,582,"Elizabeth City, NC",msa,NC,31-03-2020,108
394562,582,"Elizabeth City, NC",msa,NC,30-04-2020,93
394562,582,"Elizabeth City, NC",msa,NC,31-05-2020,84
394562,582,"Elizabeth City, NC",msa,NC,30-06-2020,83
394562,582,"Elizabeth City, NC",msa,NC,31-07-2020,97
394562,582,"Elizabeth City, NC",msa,NC,31-08-2020,96
394562,582,"Elizabeth City, NC",msa,NC,30-09-2020,91
394562,582,"Elizabeth City, NC",msa,NC,31-10-2020,79
394562,582,"Elizabeth City, NC",msa,NC,30-11-2020,63
394562,582,"Elizabeth City, NC",msa,NC,31-12-2020,70
394562,582,"Elizabeth City, NC",msa,NC,31-01-2021,59
394562,582,"Elizabeth City, NC",msa,NC,28-02-2021,60
394562,582,"Elizabeth City, NC",msa,NC,31-03-2021,39
394562,582,"Elizabeth City, NC",msa,NC,30-04-2021,35
394562,582,"Elizabeth City, NC",msa,NC,31-05-2021,25
394562,582,"Elizabeth City, NC",msa,NC,30-06-2021,25
394562,582,"Elizabeth City, NC",msa,NC,31-07-2021,24
394562,582,"Elizabeth City, NC",msa,NC,31-08-2021,25
394562,582,"Elizabeth City, NC",msa,NC,30-09-2021,27
394562,582,"Elizabeth City, NC",msa,NC,31-10-2021,30
394562,582,"Elizabeth City, NC",msa,NC,30-11-2021,39
394562,582,"Elizabeth City, NC",msa,NC,31-12-2021,41
394562,582,"Elizabeth City, NC",msa,NC,31-01-2022,42
394562,582,"Elizabeth City, NC",msa,NC,28-02-2022,43
394562,582,"Elizabeth City, NC",msa,NC,31-03-2022,41
394562,582,"Elizabeth City, NC",msa,NC,30-04-2022,39
394562,582,"Elizabeth City, NC",msa,NC,31-05-2022,31
394562,582,"Elizabeth City, NC",msa,NC,30-06-2022,26
394562,582,"Elizabeth City, NC",msa,NC,31-07-2022,24
394562,582,"Elizabeth City, NC",msa,NC,31-08-2022,26
394562,582,"Elizabeth City, NC",msa,NC,30-09-2022,31
394562,582,"Elizabeth City, NC",msa,NC,31-10-2022,38
394562,582,"Elizabeth City, NC",msa,NC,30-11-2022,47
394562,582,"Elizabeth City, NC",msa,NC,31-12-2022,53
394562,582,"Elizabeth City, NC",msa,NC,31-01-2023,57
394562,582,"Elizabeth City, NC",msa,NC,28-02-2023,55
394562,582,"Elizabeth City, NC",msa,NC,31-03-2023,49
394562,582,"Elizabeth City, NC",msa,NC,30-04-2023,42
394562,582,"Elizabeth City, NC",msa,NC,31-05-2023,35
394562,582,"Elizabeth City, NC",msa,NC,30-06-2023,29
394562,582,"Elizabeth City, NC",msa,NC,31-07-2023,33
394562,582,"Elizabeth City, NC",msa,NC,31-08-2023,35
394562,582,"Elizabeth City, NC",msa,NC,30-09-2023,42
394562,582,"Elizabeth City, NC",msa,NC,31-10-2023,38
394562,582,"Elizabeth City, NC",msa,NC,30-11-2023,39
394562,582,"Elizabeth City, NC",msa,NC,31-12-2023,42
394562,582,"Elizabeth City, NC",msa,NC,31-01-2024,51
394562,582,"Elizabeth City, NC",msa,NC,29-02-2024,56
394562,582,"Elizabeth City, NC",msa,NC,31-03-2024,58
394562,582,"Elizabeth City, NC",msa,NC,30-04-2024,48
394562,582,"Elizabeth City, NC",msa,NC,31-05-2024,39
394562,582,"Elizabeth City, NC",msa,NC,30-06-2024,35
394562,582,"Elizabeth City, NC",msa,NC,31-07-2024,40
394562,582,"Elizabeth City, NC",msa,NC,31-08-2024,47
394562,582,"Elizabeth City, NC",msa,NC,30-09-2024,52
394562,582,"Elizabeth City, NC",msa,NC,31-10-2024,49
394562,582,"Elizabeth City, NC",msa,NC,30-11-2024,54
394562,582,"Elizabeth City, NC",msa,NC,31-12-2024,55
394562,582,"Elizabeth City, NC",msa,NC,31-01-2025,64
394562,582,"Elizabeth City, NC",msa,NC,28-02-2025,62
394562,582,"Elizabeth City, NC",msa,NC,31-03-2025,62
394562,582,"Elizabeth City, NC",msa,NC,30-04-2025,49
394562,582,"Elizabeth City, NC",msa,NC,31-05-2025,49
394562,582,"Elizabeth City, NC",msa,NC,30-06-2025,48
394589,109,"Fayetteville, NC",msa,NC,31-03-2018,64
394589,109,"Fayetteville, NC",msa,NC,30-04-2018,67
394589,109,"Fayetteville, NC",msa,NC,31-05-2018,65
394589,109,"Fayetteville, NC",msa,NC,30-06-2018,65
394589,109,"Fayetteville, NC",msa,NC,31-07-2018,65
394589,109,"Fayetteville, NC",msa,NC,31-08-2018,67
394589,109,"Fayetteville, NC",msa,NC,30-09-2018,70
394589,109,"Fayetteville, NC",msa,NC,31-10-2018,72
394589,109,"Fayetteville, NC",msa,NC,30-11-2018,77
394589,109,"Fayetteville, NC",msa,NC,31-12-2018,79
394589,109,"Fayetteville, NC",msa,NC,31-01-2019,84
394589,109,"Fayetteville, NC",msa,NC,28-02-2019,85
394589,109,"Fayetteville, NC",msa,NC,31-03-2019,83
394589,109,"Fayetteville, NC",msa,NC,30-04-2019,72
394589,109,"Fayetteville, NC",msa,NC,31-05-2019,60
394589,109,"Fayetteville, NC",msa,NC,30-06-2019,50
394589,109,"Fayetteville, NC",msa,NC,31-07-2019,47
394589,109,"Fayetteville, NC",msa,NC,31-08-2019,49
394589,109,"Fayetteville, NC",msa,NC,30-09-2019,48
394589,109,"Fayetteville, NC",msa,NC,31-10-2019,49
394589,109,"Fayetteville, NC",msa,NC,30-11-2019,51
394589,109,"Fayetteville, NC",msa,NC,31-12-2019,58
394589,109,"Fayetteville, NC",msa,NC,31-01-2020,64
394589,109,"Fayetteville, NC",msa,NC,29-02-2020,64
394589,109,"Fayetteville, NC",msa,NC,31-03-2020,59
394589,109,"Fayetteville, NC",msa,NC,30-04-2020,49
394589,109,"Fayetteville, NC",msa,NC,31-05-2020,44
394589,109,"Fayetteville, NC",msa,NC,30-06-2020,38
394589,109,"Fayetteville, NC",msa,NC,31-07-2020,33
394589,109,"Fayetteville, NC",msa,NC,31-08-2020,29
394589,109,"Fayetteville, NC",msa,NC,30-09-2020,27
394589,109,"Fayetteville, NC",msa,NC,31-10-2020,25
394589,109,"Fayetteville, NC",msa,NC,30-11-2020,22
394589,109,"Fayetteville, NC",msa,NC,31-12-2020,22
394589,109,"Fayetteville, NC",msa,NC,31-01-2021,25
394589,109,"Fayetteville, NC",msa,NC,28-02-2021,23
394589,109,"Fayetteville, NC",msa,NC,31-03-2021,21
394589,109,"Fayetteville, NC",msa,NC,30-04-2021,15
394589,109,"Fayetteville, NC",msa,NC,31-05-2021,13
394589,109,"Fayetteville, NC",msa,NC,30-06-2021,11
394589,109,"Fayetteville, NC",msa,NC,31-07-2021,11
394589,109,"Fayetteville, NC",msa,NC,31-08-2021,12
394589,109,"Fayetteville, NC",msa,NC,30-09-2021,13
394589,109,"Fayetteville, NC",msa,NC,31-10-2021,15
394589,109,"Fayetteville, NC",msa,NC,30-11-2021,16
394589,109,"Fayetteville, NC",msa,NC,31-12-2021,17
394589,109,"Fayetteville, NC",msa,NC,31-01-2022,17
394589,109,"Fayetteville, NC",msa,NC,28-02-2022,17
394589,109,"Fayetteville, NC",msa,NC,31-03-2022,15
394589,109,"Fayetteville, NC",msa,NC,30-04-2022,12
394589,109,"Fayetteville, NC",msa,NC,31-05-2022,10
394589,109,"Fayetteville, NC",msa,NC,30-06-2022,11
394589,109,"Fayetteville, NC",msa,NC,31-07-2022,13
394589,109,"Fayetteville, NC",msa,NC,31-08-2022,14
394589,109,"Fayetteville, NC",msa,NC,30-09-2022,15
394589,109,"Fayetteville, NC",msa,NC,31-10-2022,18
394589,109,"Fayetteville, NC",msa,NC,30-11-2022,19
394589,109,"Fayetteville, NC",msa,NC,31-12-2022,22
394589,109,"Fayetteville, NC",msa,NC,31-01-2023,24
394589,109,"Fayetteville, NC",msa,NC,28-02-2023,25
394589,109,"Fayetteville, NC",msa,NC,31-03-2023,24
394589,109,"Fayetteville, NC",msa,NC,30-04-2023,21
394589,109,"Fayetteville, NC",msa,NC,31-05-2023,19
394589,109,"Fayetteville, NC",msa,NC,30-06-2023,18
394589,109,"Fayetteville, NC",msa,NC,31-07-2023,18
394589,109,"Fayetteville, NC",msa,NC,31-08-2023,18
394589,109,"Fayetteville, NC",msa,NC,30-09-2023,19
394589,109,"Fayetteville, NC",msa,NC,31-10-2023,22
394589,109,"Fayetteville, NC",msa,NC,30-11-2023,25
394589,109,"Fayetteville, NC",msa,NC,31-12-2023,30
394589,109,"Fayetteville, NC",msa,NC,31-01-2024,34
394589,109,"Fayetteville, NC",msa,NC,29-02-2024,36
394589,109,"Fayetteville, NC",msa,NC,31-03-2024,34
394589,109,"Fayetteville, NC",msa,NC,30-04-2024,30
394589,109,"Fayetteville, NC",msa,NC,31-05-2024,26
394589,109,"Fayetteville, NC",msa,NC,30-06-2024,25
394589,109,"Fayetteville, NC",msa,NC,31-07-2024,29
394589,109,"Fayetteville, NC",msa,NC,31-08-2024,32
394589,109,"Fayetteville, NC",msa,NC,30-09-2024,35
394589,109,"Fayetteville, NC",msa,NC,31-10-2024,38
394589,109,"Fayetteville, NC",msa,NC,30-11-2024,40
394589,109,"Fayetteville, NC",msa,NC,31-12-2024,43
394589,109,"Fayetteville, NC",msa,NC,31-01-2025,47
394589,109,"Fayetteville, NC",msa,NC,28-02-2025,51
394589,109,"Fayetteville, NC",msa,NC,31-03-2025,52
394589,109,"Fayetteville, NC",msa,NC,30-04-2025,48
394589,109,"Fayetteville, NC",msa,NC,31-05-2025,43
394589,109,"Fayetteville, NC",msa,NC,30-06-2025,42
394635,350,"Goldsboro, NC",msa,NC,31-03-2018,72
394635,350,"Goldsboro, NC",msa,NC,30-04-2018,71
394635,350,"Goldsboro, NC",msa,NC,31-05-2018,70
394635,350,"Goldsboro, NC",msa,NC,30-06-2018,64
394635,350,"Goldsboro, NC",msa,NC,31-07-2018,55
394635,350,"Goldsboro, NC",msa,NC,31-08-2018,46
394635,350,"Goldsboro, NC",msa,NC,30-09-2018,51
394635,350,"Goldsboro, NC",msa,NC,31-10-2018,63
394635,350,"Goldsboro, NC",msa,NC,30-11-2018,74
394635,350,"Goldsboro, NC",msa,NC,31-12-2018,86
394635,350,"Goldsboro, NC",msa,NC,31-01-2019,93
394635,350,"Goldsboro, NC",msa,NC,28-02-2019,92
394635,350,"Goldsboro, NC",msa,NC,31-03-2019,82
394635,350,"Goldsboro, NC",msa,NC,30-04-2019,71
394635,350,"Goldsboro, NC",msa,NC,31-05-2019,70
394635,350,"Goldsboro, NC",msa,NC,30-06-2019,63
394635,350,"Goldsboro, NC",msa,NC,31-07-2019,62
394635,350,"Goldsboro, NC",msa,NC,31-08-2019,56
394635,350,"Goldsboro, NC",msa,NC,30-09-2019,60
394635,350,"Goldsboro, NC",msa,NC,31-10-2019,60
394635,350,"Goldsboro, NC",msa,NC,30-11-2019,73
394635,350,"Goldsboro, NC",msa,NC,31-12-2019,70
394635,350,"Goldsboro, NC",msa,NC,31-01-2020,70
394635,350,"Goldsboro, NC",msa,NC,29-02-2020,63
394635,350,"Goldsboro, NC",msa,NC,31-03-2020,59
394635,350,"Goldsboro, NC",msa,NC,30-04-2020,53
394635,350,"Goldsboro, NC",msa,NC,31-05-2020,42
394635,350,"Goldsboro, NC",msa,NC,30-06-2020,40
394635,350,"Goldsboro, NC",msa,NC,31-07-2020,37
394635,350,"Goldsboro, NC",msa,NC,31-08-2020,31
394635,350,"Goldsboro, NC",msa,NC,30-09-2020,27
394635,350,"Goldsboro, NC",msa,NC,31-10-2020,20
394635,350,"Goldsboro, NC",msa,NC,30-11-2020,20
394635,350,"Goldsboro, NC",msa,NC,31-12-2020,26
394635,350,"Goldsboro, NC",msa,NC,31-01-2021,30
394635,350,"Goldsboro, NC",msa,NC,28-02-2021,29
394635,350,"Goldsboro, NC",msa,NC,31-03-2021,21
394635,350,"Goldsboro, NC",msa,NC,30-04-2021,18
394635,350,"Goldsboro, NC",msa,NC,31-05-2021,19
394635,350,"Goldsboro, NC",msa,NC,30-06-2021,18
394635,350,"Goldsboro, NC",msa,NC,31-07-2021,14
394635,350,"Goldsboro, NC",msa,NC,31-08-2021,14
394635,350,"Goldsboro, NC",msa,NC,30-09-2021,15
394635,350,"Goldsboro, NC",msa,NC,31-10-2021,20
394635,350,"Goldsboro, NC",msa,NC,30-11-2021,19
394635,350,"Goldsboro, NC",msa,NC,31-12-2021,19
394635,350,"Goldsboro, NC",msa,NC,31-01-2022,19
394635,350,"Goldsboro, NC",msa,NC,28-02-2022,18
394635,350,"Goldsboro, NC",msa,NC,31-03-2022,18
394635,350,"Goldsboro, NC",msa,NC,30-04-2022,14
394635,350,"Goldsboro, NC",msa,NC,31-05-2022,17
394635,350,"Goldsboro, NC",msa,NC,30-06-2022,15
394635,350,"Goldsboro, NC",msa,NC,31-07-2022,16
394635,350,"Goldsboro, NC",msa,NC,31-08-2022,15
394635,350,"Goldsboro, NC",msa,NC,30-09-2022,17
394635,350,"Goldsboro, NC",msa,NC,31-10-2022,18
394635,350,"Goldsboro, NC",msa,NC,30-11-2022,20
394635,350,"Goldsboro, NC",msa,NC,31-12-2022,26
394635,350,"Goldsboro, NC",msa,NC,31-01-2023,28
394635,350,"Goldsboro, NC",msa,NC,28-02-2023,32
394635,350,"Goldsboro, NC",msa,NC,31-03-2023,32
394635,350,"Goldsboro, NC",msa,NC,30-04-2023,29
394635,350,"Goldsboro, NC",msa,NC,31-05-2023,23
394635,350,"Goldsboro, NC",msa,NC,30-06-2023,18
394635,350,"Goldsboro, NC",msa,NC,31-07-2023,18
394635,350,"Goldsboro, NC",msa,NC,31-08-2023,17
394635,350,"Goldsboro, NC",msa,NC,30-09-2023,17
394635,350,"Goldsboro, NC",msa,NC,31-10-2023,20
394635,350,"Goldsboro, NC",msa,NC,30-11-2023,23
394635,350,"Goldsboro, NC",msa,NC,31-12-2023,27
394635,350,"Goldsboro, NC",msa,NC,31-01-2024,38
394635,350,"Goldsboro, NC",msa,NC,29-02-2024,46
394635,350,"Goldsboro, NC",msa,NC,31-03-2024,42
394635,350,"Goldsboro, NC",msa,NC,30-04-2024,33
394635,350,"Goldsboro, NC",msa,NC,31-05-2024,30
394635,350,"Goldsboro, NC",msa,NC,30-06-2024,33
394635,350,"Goldsboro, NC",msa,NC,31-07-2024,37
394635,350,"Goldsboro, NC",msa,NC,31-08-2024,34
394635,350,"Goldsboro, NC",msa,NC,30-09-2024,35
394635,350,"Goldsboro, NC",msa,NC,31-10-2024,40
394635,350,"Goldsboro, NC",msa,NC,30-11-2024,47
394635,350,"Goldsboro, NC",msa,NC,31-12-2024,55
394635,350,"Goldsboro, NC",msa,NC,31-01-2025,55
394635,350,"Goldsboro, NC",msa,NC,28-02-2025,59
394635,350,"Goldsboro, NC",msa,NC,31-03-2025,60
394635,350,"Goldsboro, NC",msa,NC,30-04-2025,54
394635,350,"Goldsboro, NC",msa,NC,31-05-2025,47
394635,350,"Goldsboro, NC",msa,NC,30-06-2025,40
394648,76,"Greensboro, NC",msa,NC,31-03-2018,69
394648,76,"Greensboro, NC",msa,NC,30-04-2018,70
394648,76,"Greensboro, NC",msa,NC,31-05-2018,64
394648,76,"Greensboro, NC",msa,NC,30-06-2018,59
394648,76,"Greensboro, NC",msa,NC,31-07-2018,55
394648,76,"Greensboro, NC",msa,NC,31-08-2018,52
394648,76,"Greensboro, NC",msa,NC,30-09-2018,53
394648,76,"Greensboro, NC",msa,NC,31-10-2018,52
394648,76,"Greensboro, NC",msa,NC,30-11-2018,53
394648,76,"Greensboro, NC",msa,NC,31-12-2018,56
394648,76,"Greensboro, NC",msa,NC,31-01-2019,63
394648,76,"Greensboro, NC",msa,NC,28-02-2019,66
394648,76,"Greensboro, NC",msa,NC,31-03-2019,60
394648,76,"Greensboro, NC",msa,NC,30-04-2019,51
394648,76,"Greensboro, NC",msa,NC,31-05-2019,43
394648,76,"Greensboro, NC",msa,NC,30-06-2019,37
394648,76,"Greensboro, NC",msa,NC,31-07-2019,35
394648,76,"Greensboro, NC",msa,NC,31-08-2019,36
394648,76,"Greensboro, NC",msa,NC,30-09-2019,37
394648,76,"Greensboro, NC",msa,NC,31-10-2019,41
394648,76,"Greensboro, NC",msa,NC,30-11-2019,42
394648,76,"Greensboro, NC",msa,NC,31-12-2019,49
394648,76,"Greensboro, NC",msa,NC,31-01-2020,51
394648,76,"Greensboro, NC",msa,NC,29-02-2020,54
394648,76,"Greensboro, NC",msa,NC,31-03-2020,48
394648,76,"Greensboro, NC",msa,NC,30-04-2020,46
394648,76,"Greensboro, NC",msa,NC,31-05-2020,41
394648,76,"Greensboro, NC",msa,NC,30-06-2020,39
394648,76,"Greensboro, NC",msa,NC,31-07-2020,36
394648,76,"Greensboro, NC",msa,NC,31-08-2020,33
394648,76,"Greensboro, NC",msa,NC,30-09-2020,30
394648,76,"Greensboro, NC",msa,NC,31-10-2020,29
394648,76,"Greensboro, NC",msa,NC,30-11-2020,27
394648,76,"Greensboro, NC",msa,NC,31-12-2020,26
394648,76,"Greensboro, NC",msa,NC,31-01-2021,25
394648,76,"Greensboro, NC",msa,NC,28-02-2021,28
394648,76,"Greensboro, NC",msa,NC,31-03-2021,27
394648,76,"Greensboro, NC",msa,NC,30-04-2021,22
394648,76,"Greensboro, NC",msa,NC,31-05-2021,16
394648,76,"Greensboro, NC",msa,NC,30-06-2021,15
394648,76,"Greensboro, NC",msa,NC,31-07-2021,14
394648,76,"Greensboro, NC",msa,NC,31-08-2021,14
394648,76,"Greensboro, NC",msa,NC,30-09-2021,15
394648,76,"Greensboro, NC",msa,NC,31-10-2021,17
394648,76,"Greensboro, NC",msa,NC,30-11-2021,19
394648,76,"Greensboro, NC",msa,NC,31-12-2021,21
394648,76,"Greensboro, NC",msa,NC,31-01-2022,24
394648,76,"Greensboro, NC",msa,NC,28-02-2022,25
394648,76,"Greensboro, NC",msa,NC,31-03-2022,24
394648,76,"Greensboro, NC",msa,NC,30-04-2022,19
394648,76,"Greensboro, NC",msa,NC,31-05-2022,14
394648,76,"Greensboro, NC",msa,NC,30-06-2022,12
394648,76,"Greensboro, NC",msa,NC,31-07-2022,14
394648,76,"Greensboro, NC",msa,NC,31-08-2022,17
394648,76,"Greensboro, NC",msa,NC,30-09-2022,20
394648,76,"Greensboro, NC",msa,NC,31-10-2022,24
394648,76,"Greensboro, NC",msa,NC,30-11-2022,27
394648,76,"Greensboro, NC",msa,NC,31-12-2022,33
394648,76,"Greensboro, NC",msa,NC,31-01-2023,37
394648,76,"Greensboro, NC",msa,NC,28-02-2023,39
394648,76,"Greensboro, NC",msa,NC,31-03-2023,36
394648,76,"Greensboro, NC",msa,NC,30-04-2023,31
394648,76,"Greensboro, NC",msa,NC,31-05-2023,27
394648,76,"Greensboro, NC",msa,NC,30-06-2023,24
394648,76,"Greensboro, NC",msa,NC,31-07-2023,25
394648,76,"Greensboro, NC",msa,NC,31-08-2023,25
394648,76,"Greensboro, NC",msa,NC,30-09-2023,26
394648,76,"Greensboro, NC",msa,NC,31-10-2023,26
394648,76,"Greensboro, NC",msa,NC,30-11-2023,29
394648,76,"Greensboro, NC",msa,NC,31-12-2023,31
394648,76,"Greensboro, NC",msa,NC,31-01-2024,36
394648,76,"Greensboro, NC",msa,NC,29-02-2024,38
394648,76,"Greensboro, NC",msa,NC,31-03-2024,37
394648,76,"Greensboro, NC",msa,NC,30-04-2024,32
394648,76,"Greensboro, NC",msa,NC,31-05-2024,29
394648,76,"Greensboro, NC",msa,NC,30-06-2024,28
394648,76,"Greensboro, NC",msa,NC,31-07-2024,29
394648,76,"Greensboro, NC",msa,NC,31-08-2024,29
394648,76,"Greensboro, NC",msa,NC,30-09-2024,31
394648,76,"Greensboro, NC",msa,NC,31-10-2024,33
394648,76,"Greensboro, NC",msa,NC,30-11-2024,36
394648,76,"Greensboro, NC",msa,NC,31-12-2024,40
394648,76,"Greensboro, NC",msa,NC,31-01-2025,44
394648,76,"Greensboro, NC",msa,NC,28-02-2025,48
394648,76,"Greensboro, NC",msa,NC,31-03-2025,45
394648,76,"Greensboro, NC",msa,NC,30-04-2025,41
394648,76,"Greensboro, NC",msa,NC,31-05-2025,33
394648,76,"Greensboro, NC",msa,NC,30-06-2025,33
394651,259,"Greenville, NC",msa,NC,31-03-2018,48
394651,259,"Greenville, NC",msa,NC,30-04-2018,47
394651,259,"Greenville, NC",msa,NC,31-05-2018,46
394651,259,"Greenville, NC",msa,NC,30-06-2018,45
394651,259,"Greenville, NC",msa,NC,31-07-2018,47
394651,259,"Greenville, NC",msa,NC,31-08-2018,51
394651,259,"Greenville, NC",msa,NC,30-09-2018,54
394651,259,"Greenville, NC",msa,NC,31-10-2018,55
394651,259,"Greenville, NC",msa,NC,30-11-2018,63
394651,259,"Greenville, NC",msa,NC,31-12-2018,68
394651,259,"Greenville, NC",msa,NC,31-01-2019,74
394651,259,"Greenville, NC",msa,NC,28-02-2019,69
394651,259,"Greenville, NC",msa,NC,31-03-2019,67
394651,259,"Greenville, NC",msa,NC,30-04-2019,53
394651,259,"Greenville, NC",msa,NC,31-05-2019,47
394651,259,"Greenville, NC",msa,NC,30-06-2019,37
394651,259,"Greenville, NC",msa,NC,31-07-2019,37
394651,259,"Greenville, NC",msa,NC,31-08-2019,36
394651,259,"Greenville, NC",msa,NC,30-09-2019,39
394651,259,"Greenville, NC",msa,NC,31-10-2019,46
394651,259,"Greenville, NC",msa,NC,30-11-2019,47
394651,259,"Greenville, NC",msa,NC,31-12-2019,44
394651,259,"Greenville, NC",msa,NC,31-01-2020,43
394651,259,"Greenville, NC",msa,NC,29-02-2020,44
394651,259,"Greenville, NC",msa,NC,31-03-2020,40
394651,259,"Greenville, NC",msa,NC,30-04-2020,37
394651,259,"Greenville, NC",msa,NC,31-05-2020,31
394651,259,"Greenville, NC",msa,NC,30-06-2020,30
394651,259,"Greenville, NC",msa,NC,31-07-2020,26
394651,259,"Greenville, NC",msa,NC,31-08-2020,26
394651,259,"Greenville, NC",msa,NC,30-09-2020,25
394651,259,"Greenville, NC",msa,NC,31-10-2020,23
394651,259,"Greenville, NC",msa,NC,30-11-2020,22
394651,259,"Greenville, NC",msa,NC,31-12-2020,21
394651,259,"Greenville, NC",msa,NC,31-01-2021,24
394651,259,"Greenville, NC",msa,NC,28-02-2021,27
394651,259,"Greenville, NC",msa,NC,31-03-2021,27
394651,259,"Greenville, NC",msa,NC,30-04-2021,20
394651,259,"Greenville, NC",msa,NC,31-05-2021,13
394651,259,"Greenville, NC",msa,NC,30-06-2021,10
394651,259,"Greenville, NC",msa,NC,31-07-2021,12
394651,259,"Greenville, NC",msa,NC,31-08-2021,14
394651,259,"Greenville, NC",msa,NC,30-09-2021,16
394651,259,"Greenville, NC",msa,NC,31-10-2021,17
394651,259,"Greenville, NC",msa,NC,30-11-2021,16
394651,259,"Greenville, NC",msa,NC,31-12-2021,17
394651,259,"Greenville, NC",msa,NC,31-01-2022,18
394651,259,"Greenville, NC",msa,NC,28-02-2022,17
394651,259,"Greenville, NC",msa,NC,31-03-2022,14
394651,259,"Greenville, NC",msa,NC,30-04-2022,10
394651,259,"Greenville, NC",msa,NC,31-05-2022,10
394651,259,"Greenville, NC",msa,NC,30-06-2022,9
394651,259,"Greenville, NC",msa,NC,31-07-2022,10
394651,259,"Greenville, NC",msa,NC,31-08-2022,12
394651,259,"Greenville, NC",msa,NC,30-09-2022,15
394651,259,"Greenville, NC",msa,NC,31-10-2022,16
